,K,m,cluster mean phase velocity,cluster size,type,$r$\'s temporal std
1673,3.0,2.0,0.03720559869644652,429.0,main,0.01262503217065672
1674,3.1,2.0,0.03658899560600509,431.0,main,0.01262617411458464
1675,3.2,2.0,0.0450966593067596,435.0,main,0.01144317074838808
1676,3.3,2.0,0.0372476672571143,438.0,main,0.01194332465414442
1677,3.4,2.0,0.03636738962751537,442.0,main,0.0100935539888564
1678,3.5,2.0,0.03093438446368811,446.0,main,0.01178035790110219
1679,3.6,2.0,0.03037552292385179,446.0,main,0.01132307025628821
1680,3.7,2.0,0.03165373264171747,449.0,main,0.01192007298314803
1681,3.8,2.0,0.02300656360854269,454.0,main,0.01070095386072011
1682,3.9,2.0,0.02202526695696418,458.0,main,0.009080160954267601
1683,4.0,2.0,0.01606727498374834,460.0,main,0.0100472058954446
1684,4.100000000000001,2.0,0.01271734804868219,463.0,main,0.008540929529668752
1685,4.2,2.0,0.004500501527154855,466.0,main,0.008087220190384582
1686,4.3,2.0,-0.0006108292704716924,468.0,main,0.009037342226834933
1687,4.4,2.0,-0.0005738842719560709,470.0,main,0.00915162445599371
1688,4.5,2.0,-0.0006730823839460066,470.0,main,0.008665002075206419
1689,4.600000000000001,2.0,0.002028200251264337,471.0,main,0.00869801982064658
1690,4.7,2.0,0.001910056660974825,471.0,main,0.008790406554637106
1691,4.800000000000001,2.0,0.004317249404649518,472.0,main,0.008454012327355336
1692,4.9,2.0,0.001153457499168275,473.0,main,0.009302666135674181
1693,5.0,2.0,0.001240853872771358,473.0,main,0.008717127587838451
1694,5.1,2.0,0.006358223462092024,475.0,main,0.007602014655581977
1695,5.199999999999999,2.0,0.003138052762996746,476.0,main,0.00860918856869419
1696,5.299999999999999,2.0,-0.003187880625651945,478.0,main,0.0080197799864655
1697,5.399999999999999,2.0,-0.003627976066812563,478.0,main,0.007231819152887973
1698,5.499999999999998,2.0,-0.01203568708534754,481.0,main,0.007188422254398997
1699,5.599999999999998,2.0,-0.01455208702766584,482.0,main,0.007316360550406075
1700,5.699999999999998,2.0,-0.01451397456140916,482.0,main,0.007509788107739282
1701,5.799999999999997,2.0,-0.01444129494593659,482.0,main,0.007253475156366601
1702,5.899999999999997,2.0,-0.01441153451463255,482.0,main,0.007330146810909308
1703,5.999999999999996,2.0,-0.01689606432020362,483.0,main,0.00712285988679695
1704,6.099999999999996,2.0,-0.01950502622813727,484.0,main,0.006922413197742235
1705,6.199999999999996,2.0,-0.01916143215142311,484.0,main,0.006848874861024317
1706,6.299999999999995,2.0,-0.01538808418496627,487.0,main,0.006377175736151842
1707,6.399999999999995,2.0,-0.01191372404610277,488.0,main,0.006207863161896563
1708,6.499999999999995,2.0,-0.01156838471665882,488.0,main,0.006493698246553123
1709,6.599999999999994,2.0,-0.01134740451189853,488.0,main,0.006210224055092636
1710,6.699999999999994,2.0,-0.01091971596547745,488.0,main,0.00632157210019388
1711,6.799999999999994,2.0,-0.00742096454799198,489.0,main,0.006248829859138213
1712,6.899999999999993,2.0,-0.00703209831904822,489.0,main,0.006312058795767455
1713,6.999999999999993,2.0,-0.009508357318435003,490.0,main,0.006207387170901009
1714,7.099999999999993,2.0,-0.008816085979583293,490.0,main,0.006066026949541705
1715,7.199999999999992,2.0,0.003821580712459303,494.0,main,0.004599877626754055
1716,7.299999999999992,2.0,0.003930067680573563,494.0,main,0.004628072721071857
1717,7.399999999999991,2.0,0.004107817101909018,494.0,main,0.004542386760358813
1718,7.499999999999991,2.0,0.004226391601843009,494.0,main,0.004561013143206248
1719,7.599999999999991,2.0,0.001764751426307331,495.0,main,0.0028617224613567
1720,7.69999999999999,2.0,0.007275882509935322,497.0,main,0.002333126692399014
1721,7.79999999999999,2.0,0.007293839244803903,497.0,main,0.002337324537930644
1722,7.89999999999999,2.0,0.007319905412832912,497.0,main,0.002326424218144845
1723,7.999999999999989,2.0,0.007353867552577983,497.0,main,0.002330813443330114
1724,8.099999999999989,2.0,0.007395343789566483,497.0,main,0.002333331201956368
1725,8.199999999999989,2.0,0.007416311658034382,497.0,main,0.002324981969798122
1726,8.299999999999988,2.0,0.00747365193026308,497.0,main,0.002305610872930865
1727,8.399999999999988,2.0,0.007486120112941315,497.0,main,0.002310091598034616
1728,8.499999999999988,2.0,0.007585686546946286,497.0,main,0.002321657699535471
1729,8.599999999999987,2.0,0.007643658819469825,497.0,main,0.002321245272825066
1730,8.699999999999987,2.0,0.007775790774052861,497.0,main,0.002265656411863286
1731,8.799999999999986,2.0,0.007956423904694202,497.0,main,0.00220765277447356
1732,8.899999999999986,2.0,0.01093255954696922,498.0,main,0.001924192946252938
1733,8.999999999999986,2.0,0.01089662164897037,498.0,main,0.001884105066127012
1734,9.099999999999985,2.0,0.01083069865258293,498.0,main,0.001902501670964829
1735,9.199999999999985,2.0,0.01079296250936705,498.0,main,0.001934917180054259
1736,9.299999999999985,2.0,0.01072521225497612,498.0,main,0.001926332839169713
1737,9.399999999999984,2.0,0.01067981328092611,498.0,main,0.001910601142052558
1738,9.499999999999984,2.0,0.01062915615259418,498.0,main,0.00189596254124137
1739,9.599999999999984,2.0,0.01056861275055599,498.0,main,0.001917008277874397
1740,9.699999999999983,2.0,0.01050165908620733,498.0,main,0.001878907626173621
1741,9.799999999999983,2.0,0.01046014994025107,498.0,main,0.001917030886061858
1742,9.899999999999983,2.0,0.01037277045499559,498.0,main,0.001893925499086788
1743,9.999999999999982,2.0,0.01030884463174635,498.0,main,0.001884829613102209
1744,2.1,2.1,0.4807483403355454,18.0,main,0.0279277454362974
1745,2.4,2.1,0.006551071100269776,366.0,main,0.01852068099423042
1746,2.5,2.1,0.01640882609198126,382.0,main,0.01291219227383735
1747,2.6,2.1,0.02620365743140912,394.0,main,0.01950418464114647
1748,2.7,2.1,0.03063152225727376,408.0,main,0.01550372652312665
1749,2.8,2.1,0.02872310395041314,409.0,main,0.01527269866361314
1750,2.9,2.1,0.02387379263997389,413.0,main,0.01536284846346824
1751,3.0,2.1,0.03547837695344525,420.0,main,0.01366110709381855
1752,3.1,2.1,0.03719518653144462,429.0,main,0.01144398437858494
1753,3.2,2.1,0.03701459027627821,429.0,main,0.01319202194730214
1754,3.3,2.1,0.0432221824178074,434.0,main,0.01259767476966825
1755,3.4,2.1,0.04008726710334792,439.0,main,0.01205999586777178
1756,3.5,2.1,0.03913290872365024,441.0,main,0.01255598435411017
1757,3.6,2.1,0.03105493833675784,446.0,main,0.01235688129719226
1758,3.7,2.1,0.03059695515527824,446.0,main,0.009628901837505794
1759,3.8,2.1,0.03483475547415264,448.0,main,0.01238219844388388
1760,3.9,2.1,0.02618317029866913,451.0,main,0.01181999706220516
1761,4.0,2.1,0.02517058944183804,457.0,main,0.01011079151245767
1762,4.100000000000001,2.1,0.02180157265395955,458.0,main,0.009183040953482163
1763,4.2,2.1,0.0158160469647915,460.0,main,0.009802103954967655
1764,4.3,2.1,0.01011787312285228,464.0,main,0.008290891941278546
1765,4.4,2.1,0.002081674639572836,467.0,main,0.009214223518981195
1766,4.5,2.1,-0.000592934942361132,468.0,main,0.008356374076030498
1767,4.600000000000001,2.1,-0.0005051083356475514,470.0,main,0.007944606315728086
1768,4.7,2.1,-0.0006407533647849517,470.0,main,0.008569384502128387
1769,4.800000000000001,2.1,0.001961228379518665,471.0,main,0.008912047575929085
1770,4.9,2.1,0.001973718702481712,471.0,main,0.00914409350047001
1771,5.0,2.1,0.004464110521132853,472.0,main,0.00889905921502978
1772,5.1,2.1,0.00386725635019194,472.0,main,0.009279972463372772
1773,5.199999999999999,2.1,0.001103531983680977,473.0,main,0.00921926166701036
1774,5.299999999999999,2.1,0.0009139402280475843,473.0,main,0.008826519507909466
1775,5.399999999999999,2.1,0.003184624738056711,476.0,main,0.008688538866328623
1776,5.499999999999998,2.1,-0.0001465210850024504,477.0,main,0.008028193833155194
1777,5.599999999999998,2.1,-0.003551431312802691,478.0,main,0.007781901278908393
1778,5.699999999999998,2.1,-0.01187164375675036,481.0,main,0.007080469086107782
1779,5.799999999999997,2.1,-0.01462513076573176,482.0,main,0.00716127265929047
1780,5.899999999999997,2.1,-0.01455815326191427,482.0,main,0.006894381067090636
1781,5.999999999999996,2.1,-0.01457843953656066,482.0,main,0.007810655088148288
1782,6.099999999999996,2.1,-0.01442942005809492,482.0,main,0.007032298600633685
1783,6.199999999999996,2.1,-0.01711100983082911,483.0,main,0.007140863249171224
1784,6.299999999999995,2.1,-0.01973903432402718,484.0,main,0.00697990980130584
1785,6.399999999999995,2.1,-0.01944232767784993,484.0,main,0.006597784773111114
1786,6.499999999999995,2.1,-0.01598692186279241,485.0,main,0.006570924401319397
1787,6.599999999999994,2.1,-0.01526154980008009,487.0,main,0.006551900307182281
1788,6.699999999999994,2.1,-0.0119814814865928,488.0,main,0.006399970886007143
1789,6.799999999999994,2.1,-0.01171039031852103,488.0,main,0.006523981769755135
1790,6.899999999999993,2.1,-0.01130987791923501,488.0,main,0.006285990270622589
1791,6.999999999999993,2.1,-0.01090776766961681,488.0,main,0.006521684119404635
1792,7.099999999999993,2.1,-0.007407462379443658,489.0,main,0.006104343571579419
1793,7.199999999999992,2.1,-0.007099781099165288,489.0,main,0.006264262664852172
1794,7.299999999999992,2.1,-0.009731788649848668,490.0,main,0.006099064201103542
1795,7.399999999999991,2.1,-0.009148336444609698,490.0,main,0.006030503083173107
1796,7.499999999999991,2.1,-0.00852081301520741,490.0,main,0.005859086792633581
1797,7.599999999999991,2.1,0.003862493997443755,494.0,main,0.004552117703903492
1798,7.69999999999999,2.1,0.004023986320010344,494.0,main,0.004519216650828436
1799,7.79999999999999,2.1,0.004224730087030676,494.0,main,0.004924953038281069
1800,7.89999999999999,2.1,0.004386849203741284,494.0,main,0.004489435119451208
1801,7.999999999999989,2.1,0.007292389962990352,497.0,main,0.002340272138003548
1802,8.099999999999989,2.1,0.007271370924700456,497.0,main,0.002322285597392562
1803,8.199999999999989,2.1,0.007306402274740651,497.0,main,0.002323546583897775
1804,8.299999999999988,2.1,0.007340528524203999,497.0,main,0.00231184133065192
1805,8.399999999999988,2.1,0.007361101169232923,497.0,main,0.002307334495267291
1806,8.499999999999988,2.1,0.007392372511745899,497.0,main,0.002323295861628398
1807,8.599999999999987,2.1,0.007388810734406331,497.0,main,0.002312983028234963
1808,8.699999999999987,2.1,0.007487637138334814,497.0,main,0.002300931110688048
1809,8.799999999999986,2.1,0.00752351771444107,497.0,main,0.002297855717369152
1810,8.899999999999986,2.1,0.00759512409611064,497.0,main,0.002311127845667693
1811,8.999999999999986,2.1,0.007646637916277054,497.0,main,0.002311927065496953
1812,9.099999999999985,2.1,0.007755949165705469,497.0,main,0.002306189952033211
1813,9.199999999999985,2.1,0.007951199011021037,497.0,main,0.002255253123707094
1814,9.299999999999985,2.1,0.0109607405139908,498.0,main,0.001903993039520098
1815,9.399999999999984,2.1,0.01090512944533945,498.0,main,0.001926419197706673
1816,9.499999999999984,2.1,0.010878626065236,498.0,main,0.001901421965000611
1817,9.599999999999984,2.1,0.01080157762314931,498.0,main,0.00188128193917413
1818,9.699999999999983,2.1,0.01076588283338945,498.0,main,0.001924412563704868
1819,9.799999999999983,2.1,0.01072692143658969,498.0,main,0.001919651356816182
1820,9.899999999999983,2.1,0.01065623972842105,498.0,main,0.001904263616146073
1821,9.999999999999982,2.1,0.01060795543560858,498.0,main,0.001888511957726763
1822,1.8,2.2,0.1816802857816669,28.0,main,0.02586570946475091
1823,1.9,2.2,0.1880882653514675,23.0,main,0.02537772600578546
1824,1.9,2.2,-0.264512463721211,20.0,2nd cluster(-),0.02537772600578546
1825,2.0,2.2,0.1768195808006271,28.0,main,0.0241995792810667
1826,2.4,2.2,0.0186812418095356,360.0,main,0.01858826478148947
1827,2.5,2.2,0.01761770970350329,377.0,main,0.01520573214156898
1828,2.6,2.2,0.0120529586459606,384.0,main,0.01595525017872075
1829,2.7,2.2,0.03483061477419666,398.0,main,0.01774030078056084
1830,2.8,2.2,0.02809291045611805,409.0,main,0.01592018362865691
1831,2.9,2.2,0.02837038101005428,409.0,main,0.01577906002981527
1832,3.0,2.2,0.03770174341237045,419.0,main,0.01556034740081739
1833,3.1,2.2,0.03536199826978383,420.0,main,0.01584257483207988
1834,3.2,2.2,0.03718329124632701,429.0,main,0.0129407300141525
1835,3.3,2.2,0.03947100223060371,430.0,main,0.01253610545927408
1836,3.4,2.2,0.04104304992844492,433.0,main,0.01243322453181022
1837,3.5,2.2,0.04007460963596567,437.0,main,0.01183007604746835
1838,3.6,2.2,0.03469748544492954,439.0,main,0.01221811414261612
1839,3.7,2.2,0.03138365940111822,446.0,main,0.01407359745265216
1840,3.8,2.2,0.03091028149632433,446.0,main,0.01181880674738944
1841,3.9,2.2,0.03516033740544122,448.0,main,0.01236858826422209
1842,4.0,2.2,0.02925922122904626,450.0,main,0.01245418133724671
1843,4.100000000000001,2.2,0.02579339236262732,451.0,main,0.01053099938069962
1844,4.2,2.2,0.02488803185431214,457.0,main,0.009914927638932336
1845,4.3,2.2,0.02146095193007672,458.0,main,0.009389489207448379
1846,4.4,2.2,0.01296996570322941,463.0,main,0.009111559207548352
